,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,actual_totrms_abvgrd,g_gr_area,total_sf
37,21.0,527358140.0,20.0,RL,105.0,11751.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1977.0,1977.0,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,Ex,Y,SBrkr,1844.0,0.0,0.0,1844.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,0.0,122.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,1.0,2010.0,COD,190000,9.0,2390.0,3688.0
38,1873.0,534177210.0,20.0,RL,80.0,9600.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1973.0,1973.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2007.0,WD ,175500,7.0,1770.0,2484.0
39,2125.0,907135050.0,20.0,RL,60.0,8428.0,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,7.0,1994.0,1994.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,Ex,Y,SBrkr,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1995.0,Unf,1.0,384.0,TA,TA,Y,256.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,WD ,146000,6.0,1374.0,1980.0
40,1489.0,908102260.0,20.0,RL,75.0,9937.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1965.0,1965.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,Gd,Y,SBrkr,1256.0,0.0,0.0,1256.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1965.0,Fin,1.0,276.0,TA,TA,Y,736.0,68.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD ,147500,7.0,1532.0,2512.0
41,2383.0,528110050.0,20.0,RL,107.0,13891.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,Ex,Y,SBrkr,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1.0,2.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,850.0,TA,TA,Y,216.0,229.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2006.0,New,465000,9.0,2926.0,4152.0
42,983.0,923275040.0,85.0,RL,0.0,9101.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,6.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,1.0,TA,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303.0,30.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,WD ,165500,5.0,1712.0,2207.0
43,1325.0,902406090.0,50.0,RM,81.0,12150.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1954.0,1954.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,Ex,N,FuseF,1050.0,745.0,0.0,1795.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,None,Attchd,1954.0,Unf,1.0,352.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11.0,2008.0,WD ,131500,9.0,2147.0,2100.0
44,1378.0,905102170.0,20.0,RL,70.0,11200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1965.0,1965.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,Ex,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1965.0,Unf,1.0,384.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2.0,2008.0,WD ,129500,6.0,1424.0,2080.0
45,1537.0,909281110.0,70.0,RL,100.0,9670.0,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8.0,6.0,1935.0,1950.0,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983.0,890.0,0.0,1873.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,9.0,Typ,2.0,Gd,Detchd,1935.0,Fin,2.0,786.0,Fa,TA,Y,0.0,0.0,207.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD ,257076,10.0,2659.0,1591.0
46,905.0,909101140.0,50.0,RL,60.0,10998.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1941.0,1960.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,Y,SBrkr,984.0,620.0,0.0,1604.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Min2,0.0,None,Detchd,1977.0,Unf,2.0,660.0,TA,TA,Y,0.0,68.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,WD ,117000,8.0,2264.0,1968.0
47,1532.0,909275050.0,70.0,RL,60.0,7200.0,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7.0,6.0,1931.0,2000.0,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851.0,651.0,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0.0,0.0,112.0,0.0,0.0,0.0,None,MnPrv,None,0.0,2.0,2008.0,WD ,149000,7.0,1772.0,1627.0
48,132.0,534475100.0,20.0,RL,80.0,9920.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0.0,0.0,164.0,0.0,0.0,0.0,None,MnPrv,None,0.0,2.0,2010.0,WD ,128000,7.0,1343.0,2119.0
49,1078.0,528188090.0,160.0,RL,36.0,2448.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7.0,5.0,2003.0,2004.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Typ,0.0,None,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0.0,27.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2008.0,WD ,155000,8.0,2100.0,1528.0
50,2511.0,533221080.0,160.0,FV,0.0,2998.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,Y,SBrkr,768.0,756.0,0.0,1524.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,None,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2006.0,WD ,166000,6.0,1964.0,1524.0
51,912.0,909250220.0,50.0,RL,65.0,7804.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4.0,3.0,1928.0,1950.0,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328.0,653.0,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,Min2,2.0,TA,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,431.0,44.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,12.0,2009.0,WD ,135000,9.0,2557.0,2450.0
52,2351.0,527356020.0,60.0,RL,80.0,16692.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7.0,5.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,1392.0,1392.0,0.0,2784.0,1.0,0.0,3.0,1.0,5.0,1.0,Gd,12.0,Typ,2.0,TA,Attchd,1978.0,RFn,2.0,564.0,TA,TA,Y,0.0,112.0,0.0,0.0,440.0,519.0,Fa,MnPrv,TenC,2000.0,7.0,2006.0,WD ,250000,15.0,3348.0,2784.0
53,330.0,923226250.0,160.0,RM,21.0,1476.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4.0,7.0,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,200.0,26.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2010.0,WD ,76000,6.0,1092.0,1092.0
54,2586.0,535305120.0,20.0,RL,75.0,10170.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1951.0,1951.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,1575.0,0.0,0.0,1575.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2006.0,WD ,155000,6.0,1975.0,1791.0
55,224.0,905106140.0,60.0,RL,80.0,9364.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6.0,7.0,1969.0,1969.0,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,Y,SBrkr,663.0,689.0,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,Typ,0.0,None,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379.0,36.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3.0,2010.0,WD ,158000,8.0,1651.0,1326.0
56,98.0,533212020.0,160.0,FV,24.0,2544.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600.0,600.0,0.0,1200.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,None,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0.0,172.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2.0,2010.0,WD ,149500,6.0,1680.0,1200.0
57,2565.0,534479300.0,20.0,RL,82.0,9888.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1954.0,1975.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,160.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3.0,2006.0,WD ,121000,6.0,1176.0,1872.0
58,1934.0,535304170.0,20.0,RL,68.0,7942.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,7.0,1953.0,1953.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040.0,0.0,0.0,1040.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2007.0,WD ,136000,7.0,1333.0,2080.0
59,997.0,527107010.0,60.0,RL,0.0,15038.0,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1996.0,1996.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,916.0,720.0,0.0,1636.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168.0,84.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11.0,2008.0,WD ,173000,9.0,2022.0,1832.0
60,64.0,528382020.0,60.0,RL,92.0,11764.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,7.0,1999.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164.0,1106.0,0.0,2270.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132.0,57.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2010.0,WD ,290000,11.0,2941.0,2316.0
61,1799.0,528458130.0,60.0,FV,75.0,9000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,4.0,1.0,Ex,11.0,Typ,1.0,Gd,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208.0,364.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2007.0,New,303477,13.0,3160.0,2368.0
62,230.0,905109170.0,20.0,RL,0.0,20062.0,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7.0,7.0,1977.0,2001.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,1483.0,0.0,0.0,1483.0,1.0,0.0,1.0,1.0,1.0,1.0,TA,4.0,Typ,2.0,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2010.0,WD ,270000,5.0,2173.0,2903.0
63,1295.0,902109160.0,50.0,RM,81.0,7308.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5.0,5.0,1920.0,1950.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0.0,0.0,236.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD ,122250,7.0,1965.0,1896.0
64,638.0,535178120.0,20.0,RL,70.0,8750.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1955.0,1955.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382.0,0.0,0.0,1382.0,0.0,1.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,None,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,7.0,2009.0,WD ,153000,7.0,1732.0,2764.0
65,2278.0,923202134.0,20.0,RL,70.0,8402.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,30.0,0.0,0.0,0.0,0.0,None,None,None,0.0,12.0,2007.0,New,147000,7.0,1120.0,2240.0
66,2202.0,909252150.0,70.0,RL,63.0,4000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.0,8.0,1930.0,1995.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,TA,Y,SBrkr,567.0,531.0,0.0,1098.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2007.0,WD ,148500,6.0,1314.0,1098.0
67,2833.0,908188150.0,160.0,RM,32.0,3363.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,0.0,None,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2006.0,WD ,130000,9.0,2088.0,1952.0
68,1707.0,528150040.0,20.0,RL,94.0,13615.0,Pave,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2006.0,2006.0,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802.0,0.0,0.0,1802.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158.0,105.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2007.0,WD ,372000,9.0,2645.0,3604.0
69,2428.0,528228565.0,120.0,RL,43.0,3013.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,Ex,Y,SBrkr,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142.0,20.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2006.0,WD ,213490,8.0,1946.0,2868.0
70,242.0,905453080.0,20.0,RL,44.0,17485.0,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7.0,5.0,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,1508.0,0.0,0.0,1508.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,1.0,2010.0,Con,308030,6.0,2080.0,3016.0
71,1564.0,914453045.0,20.0,RL,0.0,23730.0,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7.0,5.0,1996.0,1997.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032.0,0.0,0.0,2032.0,1.0,0.0,3.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,None,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0.0,46.0,192.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2008.0,WD ,300000,10.0,2818.0,3872.0
72,2613.0,535403150.0,20.0,RL,79.0,8910.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1959.0,1959.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0.0,0.0,192.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2006.0,WD ,159500,7.0,1733.0,1849.0
73,2832.0,908188140.0,160.0,RM,24.0,2522.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,0.0,None,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2006.0,WD ,137500,9.0,2089.0,1940.0
74,2459.0,528439030.0,20.0,RL,73.0,8688.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,None,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208.0,59.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2006.0,WD ,232000,9.0,2450.0,3232.0
